STATEFP,PUMA5CE,PUMA NAME
48,01100,Ark-Tex COG (East)--Bowie & Cass Counties
48,01200,"East Texas COG (Northeast)--Harrison, Upshur & Marion Counties"
48,01300,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties"
48,01400,Kaufman County
48,01501,East Texas COG (Central)--Smith County (Outside Tyler City)
48,01502,East Texas COG (Central)--Smith County (West)--Tyler City
48,01600,East Texas COG (Central)--Gregg County--Longview City
48,01700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties"
48,01800,East Texas COG (Southwest)--Henderson & Anderson Counties
48,01901,"Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities"
48,01902,Collin County (Southwest)--Plano City (West)
48,01903,Collin County (Southwest)--Plano City (Central)
48,01904,"Collin County (South Central)--Allen, Murphy, Plano (East) & Parker Cities"
48,01905,Collin County (Central)--McKinney City
48,01906,Collin County (Northwest)--Frisco City (East) & Prosper Town
48,01907,Collin County (East)
48,02001,Denton County (Far Southeast)--Carrollton (North) & Dallas (North) Cities
48,02002,Denton County (Southeast)--Lewisville City
48,02003,Denton County (South Central)--Flower Mound Town & Highland Village City
48,02004,"Denton County (East Central)--Frisco (West), The Colony & Little Elm Cities"
48,02005,Denton County (Central)--Denton (Central) & Corinth Cities
48,02006,Denton County (North & West)--Denton City (Outer)
48,02101,Ellis County
48,02102,Johnson County
48,02200,"North Central Texas COG (West)--Hood, Erath, Palo Pinto & Somervell Counties"
48,02301,Dallas County (Northeast)--Rowlett & Garland (Northeast) Cities
48,02302,Dallas County (Northeast)--Garland City (South)
48,02303,Dallas County (East)--Mesquite City (Central & Southeast)
48,02304,Dallas County (Southeast)--Dallas City (Southeast)
48,02305,Dallas (East) & Mesquite (West) Cities--South of I-30 & West of I-635
48,02306,Dallas (Northeast) & Mesquite (North) Cities--North of I-30 & West of I-635
48,02307,Dallas City (Northeast)--East of US-75
48,02308,Dallas County (Northeast)--Garland (Northwest) & Richardson (East) Cities
48,02309,Dallas (Far North) & Richardson (Southwest) Cities
48,02310,"Dallas (Far North), Carrollton (Southeast) Cities & Addison Town--North of I-635"
48,02311,Dallas City (North)--South of I-635 & West of US-75
48,02312,"Dallas (West Central), University Park Cities & Highland Park Town"
48,02313,Dallas City (Downtown)--North of I-30
48,02314,Dallas City (East Central)--South of I-30 & East of I-35E
48,02315,Dallas City (West Central)--East of Loop TX-12 & West of I-35E
48,02316,Dallas City (South Central)--North of I-20 & West of I-35E
48,02317,Dallas County (South)--DeSoto & Lancaster Cities
48,02318,Dallas County (Southwest)--Cedar Hill & Duncanville Cities
48,02319,Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities
48,02320,Dallas County (West)--Irving (South) & Grand Prairie (North) Cities
48,02321,Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities
48,02322,"Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities"
48,02400,Parker County
48,02501,"Tarrant County (Northeast)--Grapevine, Southlake & Colleyville Cities"
48,02502,Tarrant County (East)--Euless (South & West) & Arlington (North) Cities
48,02503,Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities
48,02504,Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities
48,02505,Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities
48,02506,Tarrant County (South Central)--Fort Worth City (Southeast)--South of I-20
48,02507,Tarrant County (East)--Arlington City (West)--South of I-30 & East of Loop I-820
48,02508,"Fort Worth City (East Central)--South of I-30, East of I-35W & Inside Loop I-820"
48,02509,Fort Worth (Northeast) & Hurst (South) Cities--North of I-30
48,02510,Tarrant County (North)--North Richland Hills (North) & Keller Cities
48,02511,Fort Worth City (North)--East of I-35W & West of US-377
48,02512,Fort Worth City (North Central) & Haltom City (North)--Inside Loop I-820
48,02513,Fort Worth City (South Central) & Edgecliff Village Town
48,02514,Tarrant County (Southwest)--Fort Worth (Southwest) & Benbrook Cities
48,02515,Tarrant County (West)--Fort Worth City (West)
48,02516,Tarrant County (Northwest)--Fort Worth (Northwest) & Saginaw Cities
48,02600,West Central Texas COG (Outside Taylor County)
48,02700,West Central Texas COG--Taylor County--Abilene City
48,02800,Concho Valley COG & Permian Basin Regional Planning Commission (East)
48,02900,Concho Valley COG--Tom Green County--San Angelo City
48,03000,Permian Basin Regional Planning Commission (Central)--Midland County--Midland City
48,03100,Permian Basin Regional Planning Commission (Central)--Ector County--Odessa City
48,03200,Rio Grande COG & Permian Basin Regional Planning Commission (West)
48,03301,El Paso County (Outside El Paso City)--Socorro & Horizon Cities
48,03302,El Paso City (East)
48,03303,El Paso City (Southeast)
48,03304,El Paso City (Central)
48,03305,El Paso City (North)
48,03306,El Paso City (Northwest)
48,03400,"Central Texas COG (West), Burnet & Llano Counties"
48,03501,Central Texas COG--Bell County (West)--Killeen & Harker Heights Cities
48,03502,"Central Texas COG--Bell County (North, East & South)--Temple & Belton Cities"
48,03601,Brazos Valley COG (Outside Brazos County) & Milam County
48,03602,Brazos Valley COG--Brazos County--College Station & Bryan Cities
48,03700,Heart of Texas COG (Outside McLennan County) & Navarro County
48,03801,Heart of Texas COG--McLennan County--Waco City (Central)
48,03802,"Heart of Texas COG--McLennan County--Waco (Outer), Hewitt & Robinson Cities"
48,03900,Deep East Texas COG (West) & Walker County
48,04000,Deep East Texas COG (Central)--Angelina & Nacogdoches Counties
48,04100,Deep East Texas COG (East)
48,04200,Orange & Hardin Counties
48,04301,Jefferson County (North Central)--Beaumont City
48,04302,Jefferson County (Outside Beaumont City)--Port Arthur City
48,04400,Houston-Galveston Area Council--Liberty & Chambers Counties
48,04501,Houston-Galveston Area Council--Montgomery County (Northeast)--Conroe City (East)
48,04502,Houston-Galveston Area Council--Montgomery County (West)--Conroe City (West)
48,04503,Houston-Galveston Area Council--Montgomery County (South)--The Woodlands (North)
48,04504,Houston-Galveston Area Council--Montgomery County (Southeast)
48,04601,Houston City (North Central)--North of I-10 & Inside Loop I-610
48,04602,Houston City (East Central)--East of I-45 & Inside Loop I-610
48,04603,"Houston City (South Central)--South of US-59, West of I-45 & Inside Loop I-610"
48,04604,Houston City (West Central)--South of I-10 & Inside Loop I-610
48,04605,Harris County (Southeast)--Pasadena City (North & Central)--Inside Beltway TX-8
48,04606,"Houston (East), Galena Park, Jacinto Cities & Cloverleaf"
48,04607,Houston City (Northeast)--Between Loop I-610 & Beltway TX-8
48,04608,Houston City (North) & Aldine--Between Loop I-610 & Beltway TX-8
48,04609,Houston City (North)--South of Aldine & Inside Beltway TX-8
48,04610,Houston City (North)--West of Aldine & Inside Beltway TX-8
48,04611,Houston City (Northwest)--Between Loop I-610 & Beltway TX-8
48,04612,Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8
48,04613,Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8
48,04614,"Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8"
48,04615,Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8
48,04616,Houston City (Southwest)--Between Loop I-610 & Beltway TX-8
48,04617,Houston City (South)--Between Loop I-610 & Beltway TX-8
48,04618,Houston City (Southeast)--West of Pasadena City & Outside Loop I-610
48,04619,Houston (Southeast) & South Houston Cities--Inside Beltway TX-8
48,04620,Houston (Southeast) & Webster Cities
48,04621,"Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities"
48,04622,"Harris County (East)--Deer Park, La Porte (North) Cities & Channelview"
48,04623,Harris County (East)--Baytown City
48,04624,Harris County (Northeast)--Houston City (Far Northeast)
48,04625,"Harris County (North)--Houston (North), Humble Cities & Atascocita"
48,04626,"Harris County (North)--Houston City (North)--I-45, Between Beltway TX-8 & FM-1960"
48,04627,Harris County (Far North)--Spring
48,04628,Harris County (Northwest)--Jersey Village City--Between Beltway TX-8 & FM-1960
48,04629,"Harris County (North)--North of FM-1960, West of I-45 & East of TX-249"
48,04630,Harris County (Far North)--Tomball City & The Woodlands (Southwest)
48,04631,Harris County (Northwest)--North of US-290 & North of FM-1960
48,04632,Harris County (Far Northwest)--Katy City (Northeast)
48,04633,Harris County (Northwest)--South of US-290 & West of TX-6
48,04634,Harris County (West)--Houston City (West)--North of US-90 & West of TX-6
48,04635,Houston City (West)--South of I-10 & West of TX-6
48,04636,Houston City (West)--East of TX-6 & West of Beltway TX-8
48,04637,"Houston City (West)--Westpark Tollway, West of Beltway TX-8"
48,04638,Houston City (Southwest)--East of TX-6 & West of Beltway TX-8
48,04701,"Galveston County (Central, South & East)--Galveston, Texas City & La Marque Cities"
48,04702,Galveston County (Northwest)--League City & Friendswood City
48,04801,Houston-Galveston Area Council--Brazoria County (North)--Pearland City
48,04802,Houston-Galveston Area Council--Brazoria County (Central)--Alvin City
48,04803,Houston-Galveston Area Council--Brazoria County (Southwest)--Lake Jackson City
48,04901,Fort Bend County (East)--Missouri City
48,04902,Fort Bend County (Northeast)--Sugar Land & Stafford Cities
48,04903,"Fort Bend County (Central)--Rosenberg City, Pecan Grove & New Territory"
48,04904,"Fort Bend County (North)--Mission Bend (Southwest), Cinco Ranch & Four Corners"
48,04905,Fort Bend County (West & South)
48,05000,Houston-Galveston Area Council (West)
48,05100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties"
48,05201,Capital Area COG--Williamson County (North)--Georgetown (East) & Taylor Cities
48,05202,Capital Area COG--Williamson County (Southeast)--Round Rock City
48,05203,"Williamson County (South)--Austin City (Far North), Brushy Creek & Jollyville"
48,05204,Capital Area COG--Williamson County (West)--Cedar Park & Leander Cities
48,05301,"Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch"
48,05302,Austin City (North)
48,05303,Austin City (Northeast)
48,05304,Austin City (Southeast)
48,05305,Austin City (Northwest)
48,05306,Austin City (Central)
48,05307,Austin City (South)
48,05308,"Austin City (Southwest), Lost Creek & Barton Creek"
48,05309,"Travis County (West, South & Outside Austin City)"
48,05400,Capital Area COG (Southwest)--Hays County
48,05500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties
48,05600,Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties
48,05700,Alamo Area COG (Northeast)--Guadalupe County
48,05800,Alamo Area COG (Northeast)--Comal County
48,05901,San Antonio City (Central)
48,05902,San Antonio City (Northeast)--Inside Loop I-410
48,05903,San Antonio City (Southeast)--Inside Loop I-410
48,05904,San Antonio City (Northwest)--Inside Loop I-410
48,05905,San Antonio City (West)--Inside Loop I-410
48,05906,San Antonio City (Southwest)--Inside Loop I-410
48,05907,Bexar County (South)--San Antonio City (Far South)
48,05908,San Antonio City (West)--Between Loop TX-1604 & Loop I-410
48,05909,San Antonio (Northwest) & Leon Valley Cities
48,05910,San Antonio City (Northwest)--Between Loop TX-1604 & Loop I-410
48,05911,"San Antonio City (North), Hollywood Park Town & Shavano Park City"
48,05912,San Antonio City (Northeast)--Between Loop TX-1604 & Loop I-410
48,05913,"San Antonio (Northeast), Kirby & Windcrest Cities"
48,05914,Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities
48,05915,Bexar County (North)--San Antonio City (Far North) & Timberwood Park
48,05916,"Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities"
48,06000,Alamo Area COG (Northwest) & Blanco County
48,06100,Alamo Area COG (Southwest)
48,06200,Middle Rio Grande Development Council
48,06301,South Texas Development Council (North)--Webb County--Laredo City (Central)
48,06302,South Texas Development Council--Webb County (North & East)--Laredo City (Outer)
48,06400,South Texas Development Council (South) & Coastal Bend COG (West)
48,06500,Coastal Bend COG (Northeast)
48,06601,Coastal Bend COG--Nueces County--Corpus Christi City (Outer)
48,06602,Coastal Bend COG--Nueces County (Central)--Corpus Christi City (North Central)
48,06603,Coastal Bend COG--Nueces County (Central)--Corpus Christi City (South Central)
48,06701,Cameron County (East)--Brownsville City (North)
48,06702,Cameron County (West)--Harlingen & San Benito Cities
48,06703,Cameron County (South)--Brownsville City (Central)
48,06801,Hidalgo County (Southeast)--Weslaco & Mercedes Cities
48,06802,Hidalgo County (East)--Alamo & Donna Cities
48,06803,"Hidalgo County (South Central)--Pharr, San Juan & Hidalgo Cities"
48,06804,Hidalgo County (North Central)--Edinburg City
48,06805,Hidalgo County (Central)--McAllen City
48,06806,Hidalgo County (Southwest)--Mission City
48,06807,Hidalgo County (North & West)
48,06900,Coastal Bend COG (Southeast) & Willacy County
49,03001,Tooele & Box Elder Counties
49,05001,"Cache, Summit, Morgan & Rich Counties"
49,11001,"Davis County (North)--Layton, Clearfield, Kaysville, Syracuse & Clinton Cities"
49,11002,"Davis County (South)--Bountiful, Farmington & North Salt Lake Cities"
49,13001,Southeast Utah & Uintah Basin Region
49,21001,Southwest & South Central Utah (Outside Washington County)--Cedar City
49,35001,"Salt Lake County (Northwest)--Salt Lake City (West), West Valley City (West) & Magna"
49,35002,Salt Lake County (Northeast)--Salt Lake City (East)
49,35003,"Salt Lake County--West Valley City (Central), Salt Lake City (South Central) & Kearns"
49,35004,"Salt Lake County--West Valley City (East), Taylorsville & Murray (West) Cities"
49,35005,"Salt Lake County (East Central)--Murray (East), Holladay Cities & Millcreek"
49,35006,"Salt Lake County--West Jordan (West), Herriman & South Jordan (West) Cities"
49,35007,"Salt Lake County--West Jordan (East), South Jordan (East) & Riverton Cities"
49,35008,"Salt Lake County (Southeast)--Sandy (North), Cottonwood Heights & Midvale Cities"
49,35009,Salt Lake County (South & East Central)--Draper (Northwest) & Sandy (South) Cities
49,49001,"Utah County (West)--Saratoga Springs, Payson & Lehi (Southwest) Cities"
49,49002,"Utah County (Central)--Orem, Pleasant Grove, American Fork & Lindon Cities"
49,49003,Utah County (Central)--Provo City
49,49004,"Utah County (East)--Spanish Fork, Springville, Lehi (Northeast) & Highland Cities"
49,53001,Washington County--St. George City
49,57001,"Weber County (West)--Roy, North Ogden, Ogden (Northwest) & West Haven Cities"
49,57002,Weber County (East)--Ogden (Southeast) & South Ogden Cities
50,00100,"Northwest Vermont--Chittenden, Franklin & Grand Isle Counties--Burlington City"
50,00200,"Northeast Vermont--Washington, Caledonia, Orleans, Lamoille & Essex Counties"
50,00300,"Southeast Vermont--Windsor, Windham & Orange Counties"
50,00400,"Southwest Vermont--Rutland, Bennington & Addison Counties"
51,01301,Arlington County (North)
51,01302,Arlington County (South)
51,04101,Chesterfield County (East)--James River Region
51,04102,Chesterfield County (Central)--Chester & Rockwood
51,04103,Chesterfield County (West)--Brandermill & Woodlake
51,10701,Loudoun County (Northeast)--Sterling & Ashburn (Northeast/Ashburn Village)
51,10702,Loudoun County (East Central)--Ashburn (Southwest/Belmont Ridge) & Dulles Airport
51,10703,Loudoun County (West & South)--Leesburg Town
51,51010,LENOWISCO & Cumberland Plateau Planning District Commissions
51,51020,Mount Rogers Planning District Commission
51,51040,New River Valley Planning District Commission
51,51044,"Roanoke Valley-Alleghany Regional Commission (Roanoke, Salem Cities & Vinton Town)"
51,51045,Roanoke Valley-Alleghany Regional Commission (Outside Roanoke & Salem Cities)
51,51080,Central Shenandoah Planning District Commission (Southwest)
51,51084,Northern Shenandoah Valley Regional Commission (North)
51,51085,Northern Shenandoah Valley Regional Commission (South)
51,51087,Rappahannock-Rapidan Regional Commission
51,51089,Thomas Jefferson Planning District Commission (South & East)
51,51090,Thomas Jefferson Planning District Commission (North)
51,51095,"Virginia's Region 2000 (North)--Bedford, Amherst, Appomattox Counties & Bedford City"
51,51096,Virginia's Region 2000 (South)--Campbell County & Lynchburg City
51,51097,West Piedmont Planning District Commission
51,51105,Southside Planning District Commission & Commonwealth Regional Council
51,51110,Central Shenandoah Planning District Commission (Northeast)
51,51115,George Washington Regional Commission (North)
51,51120,George Washington Regional Commission (South)
51,51125,"Middle Peninsula, Northern Neck & Accomack-Northampton Planning District Commissions"
51,51135,Crater Planning District Commission
51,51145,"Isle of Wight, Southampton Counties, Suffolk & Franklin Cities"
51,51154,Norfolk City (Northeast)
51,51155,Portsmouth & Norfolk (Southwest) Cities
51,51164,Virginia Beach City (North)
51,51165,Virginia Beach City (Central)
51,51167,Virginia Beach City (South)
51,51175,Newport News City
51,51186,Hampton City
51,51206,"James City, York Counties, Williamsburg & Poquoson Cities"
51,51215,"Hanover, Powhatan, Goochland, New Kent, King William & Charles City Counties"
51,51224,"Henrico County (South & East)--Highland Springs, East Highland Park & Glen Allen"
51,51225,"Henrico County (West)--Tuckahoe, Short Pump & Wyndham"
51,51235,Richmond City
51,51244,Prince William County (North & West)--Linton Hall & Gainesville
51,51245,"Manassas, Manassas Park Cities & Prince William County (Central)--Buckhall & Sudley"
51,51246,"Prince William County (Southeast)--Dale City, Lake Ridge & Woodbridge"
51,51255,Alexandria City
51,55001,Chesapeake City (Northeast)
51,55002,Chesapeake City (South & West)
51,59301,"Fairfax County (East Central)--Annandale, West Falls Church & Bailey's Crossroads"
51,59302,"Fairfax County (Southeast)--Woodlawn, Rose Hill & Mount Vernon"
51,59303,Fairfax County (Central) & Fairfax City--Burke
51,59304,Fairfax County (Southwest)--Centreville (Southeast) & Lorton
51,59305,"Fairfax County (North Central)--Vienna Town, Oakton & Fair Oaks (East)"
51,59306,"Fairfax County (South Central)--Springfield (South), West Springfield & Franconia"
51,59307,Fairfax County (Northwest)--Reston (North) & Franklin Farm
51,59308,Fairfax County (Northeast)--McLean & Idylwood
51,59309,Fairfax County (West Central)--Centreville (North & West) & Chantilly (South & West)
53,10100,Whatcom County--Bellingham City
53,10200,"Skagit, Island & San Juan Counties"
53,10300,Chelan & Douglas Counties
53,10400,"Stevens, Okanogan, Pend Oreille & Ferry Counties"
53,10501,Spokane County (North Central)--Spokane City (North)
53,10502,Spokane County (South Central)--Spokane City (South)
53,10503,Spokane County (East Central)--Greater Spokane Valley City
53,10504,Spokane County (Outer)--Cheney City
53,10600,"Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties"
53,10701,"Benton & Franklin Counties--Pasco, Richland (North) & West Richland Cities"
53,10702,Benton County (East Central)--Kennewick & Richland (South) Cities
53,10703,"Walla Walla, Benton (Outer) & Franklin (Outer) Counties"
53,10800,Grant & Kittitas Counties
53,10901,Yakima County (Central)--Greater Yakima City
53,10902,Yakima County (Outer)--Sunnyside & Grandview Cities
53,11000,"Lewis, Klickitat & Skamania Counties"
53,11101,Clark County (Southwest)--Vancouver City (West & Central)
53,11102,Clark County (West Central)--Salmon Creek & Hazel Dell
53,11103,"Clark County (Southeast)--Vancouver (East), Camas & Washougal Cities"
53,11104,Clark County (North)--Battle Ground City & Orchards
53,11200,"Cowlitz, Pacific & Wahkiakum Counties"
53,11300,Grays Harbor & Mason Counties
53,11401,"Thurston County (Central)--Olympia, Lacey & Tumwater Cities"
53,11402,Thurston County (Outer)
53,11501,Pierce County (Central)--Tacoma City (Central)
53,11502,Pierce County (Northwest)--Peninsula Region & Tacoma City (West)
53,11503,Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord
53,11504,"Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway"
53,11505,Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities
53,11506,Pierce County (East Central)--Puyallup City & South Hill
53,11507,"Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge"
53,11601,Seattle City (Northwest)
53,11602,Seattle City (Northeast)
53,11603,Seattle City (Downtown)--Queen Anne & Magnolia
53,11604,Seattle City (Southeast)--Capitol Hill
53,11605,Seattle City (West)--Duwamish & Beacon Hill
53,11606,"King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities"
53,11607,"King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill"
53,11608,King County (Northwest Central)--Greater Bellevue City
53,11609,"King County (Central)--Sammamish, Issaquah, Mercer Island & Newcastle Cities"
53,11610,"King County (Central)--Renton City, Fairwood, Bryn Mawr & Skyway"
53,11611,"King County (West Central)--Burien, SeaTac, Tukwila Cities & White Center"
53,11612,"King County (Far Southwest)--Federal Way, Des Moines Cities & Vashon Island"
53,11613,King County (Southwest Central)--Kent City
53,11614,King County (Southwest)--Auburn City & Lakeland
53,11615,"King County (Southeast)--Maple Valley, Covington & Enumclaw Cities"
53,11616,"King County (Northeast)--Snoqualmie City, Cottage Lake, Union Hill & Novelty Hill"
53,11701,"Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities"
53,11702,Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities
53,11703,Snohomish County (Central)--Everett City (Central & East) & Eastmont
53,11704,"Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs"
53,11705,Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities
53,11706,Snohomish County (North)--Marysville & Arlington Cities
53,11801,Kitsap County (North)--Bainbridge Island City & Silverdale
53,11802,Kitsap County (South)--Bremerton & Port Orchard Cities
53,11900,Clallam & Jefferson Counties
54,00100,"Ohio, Marshall, Hancock & Brooke Counties"
54,00200,"Harrison, Marion, Taylor & Doddridge Counties"
54,00300,Monongalia & Preston Counties--Morgantown City
54,00400,"Berkeley, Jefferson, Mineral, Hampshire & Morgan Counties"
54,00500,"Randolph, Upshur, Barbour, Lewis, Hardy, Grant, Pendleton & Tucker Counties"
54,00600,"Jackson, Wetzel, Roane, Braxton, Ritchie, Tyler, Gilmer & Calhoun Counties"
54,00700,"Wood, Pleasants & Wirt Counties"
54,00800,"Cabell, Wayne & Mason Counties--Huntington City"
54,00900,"Putnam, Boone & Lincoln Counties"
54,01000,Kanawha & Clay Counties--Charleston City
54,01100,"Greenbrier, Nicholas, Summers, Monroe & Pocahontas Counties"
54,01200,"Raleigh, Mercer & Fayette Counties"
54,01300,"Logan, Mingo, Wyoming & McDowell Counties"
55,00100,Northwest Wisconsin
55,00101,Madison City (Central)
55,00102,Dane County (East)
55,00103,Dane County (West)
55,00200,Green Bay City
55,00300,Outer Green Bay City
55,00600,"Oneida, Lincoln, Vilas, Langlade & Forest Counties"
55,00700,West Central Wisconsin--Northern Mississippi Region
55,00800,"Grant, Green, Iowa, Richland & Lafayette Counties"
55,00900,La Crosse County
55,01000,Sauk & Columbia Counties
55,01001,Dodge & Jefferson Counties
55,01300,"Marinette, Oconto, Door & Florence Counties"
55,01301,Manitowoc & Kewaunee Counties
55,01400,East Central Wisconsin
55,01401,Fond du Lac & Calumet Counties
55,01500,Outagamie County
55,01501,Winnebago County
55,01600,Marathon County
55,01601,"Central Sands--Wood, Portage, Juneau & Adams Counties"
55,02400,Rock County
55,02500,Sheboygan County
55,10000,Kenosha County
55,20000,Washington & Ozaukee Counties
55,30000,Racine County
55,40101,Milwaukee County (Northeast)
55,40301,Milwaukee County (South)
55,40701,Milwaukee County (West)
55,41001,Milwaukee City (North)
55,41002,Milwaukee City (North Central)
55,41003,Milwaukee City (Central)
55,41004,Milwaukee City (South Central)
55,41005,Milwaukee City (South)
55,50000,Walworth County
55,55101,"Barron, Polk, Clark & Chippewa (North) Counties"
55,55102,St. Croix & Dunn Counties
55,55103,Eau Claire & Chippewa (South) Counties
55,70101,Waukesha County (West)
55,70201,Waukesha County (East)
55,70301,Waukesha County (Central)
56,00100,"Sheridan, Park, Teton, Lincoln & Big Horn Counties"
56,00200,"Campbell, Goshen, Platte, Johnson, Washakie, Weston, Crook & Niobrara Counties"
56,00300,Laramie & Albany Counties
56,00400,"Natrona, Carbon & Converse Counties"
56,00500,"Sweetwater, Fremont, Uinta, Sublette & Hot Springs Counties--Wind River Reservation"
66,00100,Guam
72,00101,"San Sebastián, Aguada, Moca, Añasco & Rincón Municipios--Carr 2-Carr 111"
72,00102,"Aguadilla, Isabela & Quebradillas Municipios--Carr 2 (Noroeste)"
72,00201,"Cabo Rojo, San Germán, Lajas & Sabana Grande Municipios--Carr 2-Carr 100"
72,00202,"Mayagüez, Hormigueros, Las Marías & Maricao Municipios--Carr 2 (Suroeste)"
72,00301,"Arecibo, Barceloneta & Florida Municipios--Carr 2 (Norte)"
72,00302,"Hatillo, Camuy, Utuado & Lares Municipios--Carr 2-Carr 129"
72,00401,"Yauco, Peñuelas, Guayanilla, Adjuntas & Guánica Municipios--Carr 2 (Sur)"
72,00402,Ponce & Jayuya Municipios
72,00403,"Juana Díaz, Coamo, Villalba & Santa Isabel Municipios--Carr 52-Carr 150"
72,00501,"Vega Baja, Manatí, Morovis & Ciales Municipios--Carr 137-Carr 149"
72,00502,Toa Baja & Dorado Municipios
72,00503,Toa Alta & Vega Alta Municipios
72,00601,"Corozal, Naranjito, Barranquitas, Orocovis & Comerío Municipios--Carr 156-Carr 164"
72,00602,"Cayey, Cidra, Aguas Buenas & Aibonito Municipios--Carr 14-Carr 173"
72,00701,"Guayama, Salinas, Arroyo, Patillas & Maunabo Municipios--Carr 3 (Sureste)"
72,00801,Bayamón Municipio (Este)
72,00802,Bayamón Municipio (OEste)
72,00803,Guaynabo & Cataño Municipios
72,00804,San Juan Municipio (Noroeste)
72,00805,San Juan Municipio (Este)
72,00806,San Juan Municipio (Sur)
72,00901,Carolina Municipio (Norte)
72,00902,"Trujillo Alto, Canóvanas, Loíza & Carolina (Sur) Municipios--Carr 852-Carr 185"
72,01001,Caguas Municipio
72,01002,"Gurabo, San Lorenzo, Juncos & Las Piedras Municipios--Carr 30"
72,01101,"Río Grande, Fajardo, Luquillo, Ceiba, Vieques & Culebra Municipios--Carr 3 (Noreste)"
72,01102,"Humacao, Yabucoa & Naguabo Municipios--Carr 53"
78,00100,U.S. Virgin Islands
